,,552,22467.83,375.9,,,
Who,What,Qty,Total Sale,Total Weight,Market Value,Ulthirmbor Rate,Weight
Runa,+1 Composite Shortbow,1,3562.5,2,2375,1.5,2
Phil,100gp worth of powdered diamond,5,450,0.5,100,0.9,0.1
Phil,100gp worth of powdered silver,5,450,5,100,0.9,1
,,0,0,0,0,1,0.1
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
Party,Adamantine heavy pick,0,0,0,3008,0.9,6
Surfeit,Alchemical sleep gas,2,60,0.2,30,1,0.1
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
,,,0,0,,,
